Age	Workclass	Education	Marital_Status	Occupation	Relationship	Race	Sex	Hours_Per_Week	Native_Country	Income	
42263.jpg	0	1	0	1	1	1	1	0	0	1	0
42264.jpg	0	1	0	1	1	1	1	1	1	1	0
42265.jpg	1	0	0	0	1	0	1	1	1	1	1
42266.jpg	1	1	0	1	1	1	1	1	1	1	0
42267.jpg	0	1	0	1	0	0	1	1	0	1	0
42268.jpg	1	0	0	0	1	0	1	1	1	1	0
42269.jpg	1	0	0	1	1	1	1	1	0	1	0
42270.jpg	0	1	1	0	1	0	1	1	0	1	0
42271.jpg	0	1	1	1	1	0	1	1	0	1	0
42272.jpg	0	1	1	1	1	0	1	0	0	1	0
42273.jpg	0	0	1	0	1	0	1	1	0	1	0
42274.jpg	1	0	1	0	1	0	1	1	1	1	1
42275.jpg	1	1	1	0	1	0	1	1	1	1	0
42276.jpg	1	0	0	0	1	0	1	1	0	1	0
42277.jpg	0	0	1	0	1	0	1	1	0	1	1
42278.jpg	0	0	1	1	1	0	1	0	0	1	0
42279.jpg	1	1	0	1	1	0	1	0	0	1	0
42280.jpg	1	0	1	1	1	0	0	0	0	1	0
42281.jpg	1	1	0	0	1	0	1	1	0	1	0
42282.jpg	1	1	0	0	0	0	1	1	0	1	1
42283.jpg	0	0	0	1	0	0	1	1	0	1	0
42284.jpg	1	0	1	0	1	0	1	1	0	1	1
42285.jpg	0	1	1	1	1	0	1	0	0	1	0
42286.jpg	0	0	0	1	1	0	1	1	0	1	0
42287.jpg	1	1	1	0	1	0	1	1	1	1	0
42288.jpg	1	0	1	0	1	0	1	1	1	0	1
42289.jpg	0	1	1	0	0	0	1	1	0	1	0
42290.jpg	0	1	0	0	1	0	1	1	0	0	0
42291.jpg	1	1	0	0	1	0	0	1	0	1	1
42292.jpg	1	0	1	1	1	1	1	1	1	1	0
42293.jpg	1	0	0	1	1	1	0	0	0	1	0
42294.jpg	1	0	0	1	1	1	1	0	0	1	0
42295.jpg	1	1	1	1	1	0	0	0	1	1	0
42296.jpg	1	0	0	0	1	0	1	1	0	1	0
42297.jpg	1	0	0	0	1	0	1	0	0	1	0
42298.jpg	1	0	1	0	0	0	1	1	0	1	1
42299.jpg	0	1	0	1	1	0	1	1	0	1	0
42300.jpg	0	1	1	1	1	0	0	1	0	0	0
42301.jpg	0	0	1	0	1	0	1	0	0	1	1
42302.jpg	0	1	1	1	1	1	1	0	0	1	0
42303.jpg	1	1	1	0	1	0	1	1	0	1	0
42304.jpg	1	1	0	0	1	0	1	1	0	1	0
42305.jpg	1	1	0	0	1	0	0	1	0	1	0
42306.jpg	1	1	0	1	1	1	1	0	0	1	0
42307.jpg	0	1	0	1	1	0	0	0	0	1	0
42308.jpg	0	1	0	1	1	0	1	0	0	1	0
42309.jpg	0	0	1	1	1	1	0	0	1	1	0
42310.jpg	1	0	1	0	1	0	0	0	0	1	1
42311.jpg	0	0	1	1	1	0	1	0	0	1	0
42312.jpg	0	1	0	0	1	0	1	1	0	1	1
42313.jpg	0	0	1	1	1	0	1	0	0	1	0
42314.jpg	0	1	1	1	1	1	1	0	0	1	0
42315.jpg	1	0	1	1	1	0	1	1	0	1	0
42316.jpg	0	0	1	1	1	0	1	1	0	1	0
42317.jpg	1	1	0	1	1	1	1	0	0	1	0
42318.jpg	1	1	0	1	0	0	1	1	0	1	0
42319.jpg	0	0	1	0	1	0	1	1	0	1	1
42320.jpg	0	1	1	1	1	0	1	1	0	1	0
42321.jpg	1	1	0	0	1	0	1	1	0	0	0
42322.jpg	0	1	1	0	0	0	1	1	1	1	0
42323.jpg	0	1	0	0	1	0	1	1	1	1	0
42324.jpg	0	1	0	1	1	0	1	0	0	1	0
42325.jpg	1	0	0	0	1	0	1	1	1	1	0
42326.jpg	1	1	1	1	1	1	1	0	0	1	0
42327.jpg	0	1	0	1	0	0	0	1	0	1	0
42328.jpg	1	0	0	0	1	0	1	1	0	0	1
42329.jpg	0	0	1	1	1	1	0	0	1	1	1
42330.jpg	1	1	0	0	1	0	1	1	0	1	0
42331.jpg	0	1	1	0	1	0	0	1	0	0	0
42332.jpg	0	1	0	0	1	0	1	1	1	1	0
42333.jpg	1	0	1	0	1	0	1	1	0	1	1
42334.jpg	0	1	0	1	1	0	1	1	0	1	0
42335.jpg	0	1	0	1	1	0	1	1	0	1	0
42336.jpg	1	1	0	1	1	1	1	0	1	1	0
42337.jpg	0	1	1	1	1	0	0	0	1	1	0
42338.jpg	1	1	0	0	0	0	1	1	0	1	0
42339.jpg	0	0	1	0	1	0	1	1	0	1	0
42340.jpg	0	1	1	1	1	1	1	0	0	1	0
42341.jpg	1	0	1	0	1	0	1	1	1	1	1
42342.jpg	0	0	0	1	0	1	1	1	1	1	1
42343.jpg	1	0	1	0	1	0	1	1	0	1	1
42344.jpg	0	1	0	1	1	1	0	0	0	0	0
42345.jpg	1	1	0	0	1	0	1	1	0	1	0
42346.jpg	1	1	1	0	1	0	1	1	1	1	1
42347.jpg	0	1	0	0	1	0	1	1	0	1	0
42348.jpg	1	1	1	0	1	0	1	1	1	1	1
42349.jpg	0	1	1	0	1	0	1	1	0	1	0
42350.jpg	0	1	0	0	0	0	1	1	0	1	0
42351.jpg	1	1	0	0	1	0	1	1	0	1	0
42352.jpg	0	1	1	0	0	0	1	1	0	1	1
42353.jpg	1	1	1	0	1	0	1	1	0	1	1
42354.jpg	0	1	0	1	0	0	1	1	0	1	0
42355.jpg	0	1	1	0	1	0	1	0	0	1	1
42356.jpg	0	1	0	0	1	0	1	0	0	1	1
42357.jpg	1	1	1	1	1	1	1	1	0	1	1
42358.jpg	0	1	0	1	1	0	1	1	0	1	0
42359.jpg	0	1	0	1	1	0	1	0	0	1	0
42360.jpg	0	1	1	0	1	0	1	1	0	1	0
42361.jpg	0	1	0	1	1	0	1	0	0	1	0
42362.jpg	1	1	1	1	1	0	0	0	0	1	0
42363.jpg	1	0	1	0	1	0	1	0	0	1	0
42364.jpg	0	1	1	1	0	0	1	1	0	0	0
42365.jpg	0	1	1	0	1	0	1	1	0	0	0
42366.jpg	0	1	1	0	1	0	1	1	1	1	0
42367.jpg	0	1	1	1	1	1	1	0	0	1	0
42368.jpg	0	0	0	0	1	0	1	1	0	1	0
42369.jpg	1	1	0	1	1	1	1	0	0	1	0
42370.jpg	1	1	0	1	1	1	1	0	0	1	0
42371.jpg	1	0	1	0	1	0	1	1	0	1	0
42372.jpg	0	1	1	1	1	0	1	0	0	0	0
42373.jpg	0	1	1	1	0	0	1	1	0	1	0
42374.jpg	0	1	1	0	1	0	1	1	1	1	1
42375.jpg	1	1	1	0	1	0	1	1	0	1	1
42376.jpg	0	1	1	0	1	0	1	0	0	1	1
42377.jpg	1	1	0	0	1	0	1	1	0	1	0
42378.jpg	0	1	0	1	1	1	0	0	0	1	0
42379.jpg	1	0	1	0	1	0	1	1	1	1	1
42380.jpg	0	1	1	1	1	0	1	0	0	1	0
42381.jpg	0	1	1	1	1	0	1	0	0	1	0
42382.jpg	0	1	1	0	0	0	0	1	0	0	1
42383.jpg	1	1	0	0	1	0	1	1	0	1	0
42384.jpg	1	1	0	1	0	1	0	1	0	1	0
42385.jpg	1	1	0	1	1	0	0	1	0	0	0
42386.jpg	0	1	1	1	1	1	1	1	0	1	0
42387.jpg	0	1	0	1	1	0	1	0	0	1	0
42388.jpg	1	1	0	1	1	0	1	0	0	0	0
42389.jpg	0	1	1	1	1	0	1	0	0	1	0
42390.jpg	0	0	0	0	1	0	0	1	0	1	0
42391.jpg	1	0	0	0	1	0	1	1	1	1	1
42392.jpg	0	0	1	1	1	0	0	1	0	1	0
42393.jpg	0	1	1	1	1	0	0	1	1	1	0
42394.jpg	0	1	1	0	1	0	0	1	0	1	1
42395.jpg	0	1	1	0	0	0	1	1	1	1	0
42396.jpg	0	1	0	0	1	0	1	1	1	1	0
42397.jpg	0	1	0	0	1	0	1	1	0	1	0
42398.jpg	0	1	0	0	1	0	1	1	0	0	0
42399.jpg	0	0	1	1	1	1	0	0	0	1	0
42400.jpg	1	0	1	0	1	0	1	1	0	1	1
42401.jpg	1	1	1	1	1	1	1	0	0	1	0
42402.jpg	1	0	0	1	1	0	1	0	0	1	0
42403.jpg	1	0	1	0	1	0	0	0	0	1	1
42404.jpg	0	1	1	1	0	1	1	1	0	1	0
42405.jpg	0	1	0	1	1	0	1	1	0	1	0
42406.jpg	1	0	0	0	0	0	1	1	0	1	0
42407.jpg	0	1	1	1	1	0	1	0	0	1	0
42408.jpg	0	1	1	0	1	0	1	1	1	1	0
42409.jpg	0	0	1	1	1	1	1	1	1	1	0
42410.jpg	0	0	1	1	1	0	1	0	0	1	0
42411.jpg	1	1	1	0	1	0	1	1	1	1	1
42412.jpg	1	1	0	0	1	0	1	1	1	1	1
42413.jpg	0	1	1	1	1	1	1	1	0	1	0
42414.jpg	0	0	0	0	1	0	1	1	0	1	0
42415.jpg	1	1	1	1	1	1	1	0	1	1	1
42416.jpg	1	1	0	1	1	1	0	0	0	1	0
42417.jpg	0	1	0	1	1	1	1	0	0	1	0
42418.jpg	1	0	0	0	0	0	1	1	1	1	0
42419.jpg	1	1	0	1	1	1	1	0	1	0	0
42420.jpg	1	0	1	1	1	1	1	1	1	1	1
42421.jpg	1	1	1	1	1	0	1	1	0	1	0
42422.jpg	1	0	1	1	1	0	0	0	0	1	0
42423.jpg	1	1	0	0	1	0	1	1	1	1	0
42424.jpg	1	1	1	0	1	0	1	1	1	1	1
42425.jpg	0	1	0	1	1	0	1	0	0	1	0
42426.jpg	1	1	0	0	1	0	1	1	1	1	0
42427.jpg	0	1	1	1	1	1	1	0	0	1	0
42428.jpg	1	1	1	0	1	0	1	1	1	1	1
42429.jpg	1	1	0	0	0	0	1	1	0	1	0
42430.jpg	1	1	0	0	0	0	1	1	0	1	1
42431.jpg	0	0	1	0	1	0	1	1	0	1	0
42432.jpg	1	0	1	0	1	0	1	1	1	1	1
42433.jpg	0	1	0	1	1	0	1	1	0	1	0
42434.jpg	1	1	1	0	1	0	1	1	0	0	1
42435.jpg	1	1	0	0	0	0	1	1	0	1	1
42436.jpg	0	0	0	1	1	0	1	0	0	1	0
42437.jpg	1	1	0	1	1	0	0	0	0	1	0
42438.jpg	1	1	1	0	1	0	1	0	1	1	1
42439.jpg	1	0	1	1	1	1	1	0	1	1	0
42440.jpg	0	0	1	1	1	1	0	0	1	1	1
42441.jpg	0	1	0	1	1	0	1	1	0	1	0
42442.jpg	1	0	1	0	1	0	1	0	1	1	0
42443.jpg	0	1	0	1	1	0	1	0	0	1	0
42444.jpg	1	1	0	0	0	0	1	1	0	1	0
42445.jpg	0	1	0	0	1	0	1	0	0	1	0
42446.jpg	0	1	0	1	1	1	1	1	0	1	0
42447.jpg	1	1	1	0	0	0	1	1	0	0	0
42448.jpg	0	0	0	1	1	0	1	1	0	1	0
42449.jpg	1	1	0	0	1	0	1	1	0	0	0
42450.jpg	0	0	0	0	1	0	0	1	0	1	0
42451.jpg	1	0	1	0	1	0	1	1	1	1	1
42452.jpg	0	1	0	0	1	0	0	1	0	1	0
42453.jpg	0	1	1	0	1	0	1	1	1	1	1
42454.jpg	1	0	1	0	1	0	1	1	1	1	1
42455.jpg	0	1	0	1	1	0	1	1	1	1	0
42456.jpg	1	0	0	0	1	0	0	1	0	0	0
42457.jpg	1	1	1	0	1	0	1	1	1	1	1
42458.jpg	0	1	0	1	1	0	1	1	0	1	0
42459.jpg	0	0	0	1	1	0	1	0	0	1	0
42460.jpg	1	0	0	0	1	0	1	1	1	1	1
42461.jpg	1	1	1	0	1	0	1	0	0	1	1
42462.jpg	1	1	0	0	1	0	0	1	0	1	0
42463.jpg	1	1	1	0	1	0	1	1	1	1	0
42464.jpg	1	0	1	0	1	0	1	1	1	1	0
42465.jpg	0	0	1	1	1	0	0	1	0	1	0
42466.jpg	1	0	1	0	1	0	1	1	1	1	1
42467.jpg	1	1	1	0	1	0	1	1	0	1	0
42468.jpg	1	1	0	0	1	0	1	1	0	1	0
42469.jpg	1	0	0	1	1	1	1	1	1	1	0
42470.jpg	0	1	1	0	1	0	0	0	0	1	1
42471.jpg	0	1	0	1	1	1	1	1	0	1	0
42472.jpg	0	1	1	1	1	0	1	1	0	1	0
42473.jpg	1	1	0	0	1	0	1	1	1	1	1
42474.jpg	0	1	0	1	1	1	1	0	0	1	0
42475.jpg	1	1	0	0	0	0	0	1	1	1	0
42476.jpg	0	1	1	0	1	0	1	0	1	1	1
42477.jpg	1	1	1	0	1	0	0	1	1	1	1
42478.jpg	1	1	1	0	1	0	1	1	1	1	1
42479.jpg	1	1	0	0	1	0	0	1	0	1	0
42480.jpg	0	1	1	0	1	0	1	1	0	1	1
42481.jpg	1	1	1	1	1	1	0	1	0	0	1
42482.jpg	0	1	1	0	1	0	1	1	0	1	1
42483.jpg	0	0	0	1	1	0	1	0	0	1	0
42484.jpg	1	1	0	0	1	0	1	1	0	1	0
42485.jpg	0	1	0	1	1	1	1	0	1	1	0
42486.jpg	1	0	1	0	1	0	1	1	1	1	1
42487.jpg	1	1	1	0	1	0	1	0	0	1	0
42488.jpg	1	0	1	0	1	0	0	1	1	1	1
42489.jpg	0	0	0	0	1	0	1	1	0	1	0
42490.jpg	0	1	0	1	1	0	1	1	0	1	0
42491.jpg	1	0	1	0	1	0	0	1	0	1	0
42492.jpg	0	0	1	1	1	1	1	0	0	1	0
42493.jpg	1	1	1	1	1	1	1	0	1	1	1
42494.jpg	1	0	0	0	1	0	1	1	0	1	0
42495.jpg	0	1	1	1	1	1	1	1	0	1	0
42496.jpg	0	0	0	1	0	0	1	1	0	1	0
42497.jpg	0	1	0	1	1	0	1	0	0	1	0
42498.jpg	0	1	0	0	1	0	0	1	0	1	0
42499.jpg	0	1	0	1	1	0	1	1	0	1	0
42500.jpg	1	1	1	0	1	0	1	1	1	1	1
42501.jpg	1	1	0	0	1	0	1	1	0	0	1
42502.jpg	0	1	1	1	1	0	1	0	0	1	0
42503.jpg	0	1	1	0	1	0	1	0	0	1	0
42504.jpg	1	1	0	1	1	1	1	1	0	1	1
42505.jpg	0	1	1	1	1	0	1	1	0	1	0
42506.jpg	1	1	1	0	1	0	1	1	0	1	0
42507.jpg	0	0	0	1	1	1	0	0	0	1	0
42508.jpg	0	1	1	1	1	0	1	1	0	1	0
42509.jpg	1	1	1	0	1	0	1	1	1	1	1
42510.jpg	1	0	1	0	1	0	1	1	1	1	1
42511.jpg	1	1	1	0	0	0	1	1	0	1	0
42512.jpg	1	0	1	1	1	1	1	0	0	1	0
42513.jpg	1	1	1	1	1	1	1	1	0	1	0
42514.jpg	0	1	1	0	1	0	1	1	0	0	0
42515.jpg	0	1	0	1	1	0	1	0	0	1	0
42516.jpg	0	0	0	1	1	0	1	1	1	1	0
42517.jpg	0	1	0	1	1	0	0	0	0	0	0
42518.jpg	1	1	0	0	1	0	1	1	0	1	0
42519.jpg	0	1	0	1	1	1	1	0	0	1	0
42520.jpg	0	1	1	1	1	1	1	1	1	1	0
42521.jpg	1	1	1	0	1	0	1	1	0	1	0
42522.jpg	0	1	1	1	1	0	0	0	0	1	0
42523.jpg	0	1	1	1	1	0	0	0	0	0	0
42524.jpg	1	0	1	0	1	0	1	1	0	1	0
42525.jpg	0	1	1	0	1	0	1	1	0	1	1
42526.jpg	1	0	1	0	1	0	1	1	0	1	0
42527.jpg	1	0	0	1	1	1	1	1	0	1	0
42528.jpg	0	1	1	0	0	0	1	1	0	1	0
42529.jpg	0	1	0	1	1	0	1	0	0	1	0
42530.jpg	0	0	0	0	0	0	1	1	0	1	0
42531.jpg	1	1	0	0	0	0	0	1	0	1	1
42532.jpg	1	0	1	0	1	0	1	1	1	1	0
42533.jpg	1	1	1	0	0	0	1	1	0	1	0
42534.jpg	0	1	0	1	1	1	1	0	0	1	0
42535.jpg	1	1	0	0	0	0	1	1	0	1	0
42536.jpg	0	1	1	1	1	1	1	1	0	1	0
42537.jpg	1	1	1	1	1	0	1	0	0	1	0
42538.jpg	0	1	0	0	0	0	1	1	0	1	1
42539.jpg	0	1	0	1	1	0	1	1	0	0	0
42540.jpg	0	1	1	1	1	1	1	1	0	1	0
42541.jpg	0	1	0	1	1	0	1	0	0	1	0
42542.jpg	1	0	1	0	1	0	1	1	0	1	1
42543.jpg	1	1	1	1	1	1	1	1	0	0	0
42544.jpg	0	1	0	0	1	0	1	1	0	1	1
42545.jpg	1	1	0	1	1	0	1	0	0	1	0
42546.jpg	0	0	1	1	1	1	1	1	0	1	0
42547.jpg	1	1	1	0	1	0	1	1	0	1	1
42548.jpg	0	0	1	1	1	0	1	1	0	1	0
42549.jpg	0	1	0	1	1	0	0	1	0	1	0
42550.jpg	0	1	0	1	1	1	1	1	0	1	0
42551.jpg	0	1	0	0	1	0	1	1	0	1	0
42552.jpg	0	1	0	1	1	0	1	1	0	0	0
42553.jpg	1	1	0	1	1	1	1	1	1	1	0
42554.jpg	0	1	0	1	1	1	1	0	0	0	0
42555.jpg	1	0	1	0	1	0	1	1	1	1	1
42556.jpg	1	0	1	1	1	1	1	1	0	1	0
42557.jpg	0	1	0	1	1	0	1	0	0	1	0
42558.jpg	0	1	1	1	1	1	1	1	0	1	0
42559.jpg	0	1	0	0	1	0	1	1	0	1	0
42560.jpg	1	0	1	1	1	1	1	0	1	1	1
42561.jpg	1	0	0	1	1	1	1	0	1	1	1
42562.jpg	0	0	1	1	1	0	1	1	0	1	0
42563.jpg	1	1	1	0	1	0	1	1	0	1	0
42564.jpg	0	1	1	1	1	0	1	0	0	1	0
42565.jpg	1	1	0	0	1	0	1	1	1	1	1
42566.jpg	0	0	0	1	1	0	1	0	0	1	0
42567.jpg	1	1	1	0	1	0	1	1	1	1	0
42568.jpg	1	1	0	0	0	0	1	1	0	1	0
42569.jpg	1	1	0	1	1	1	1	1	1	1	0
42570.jpg	1	0	1	1	1	0	1	1	1	1	0
42571.jpg	1	1	0	0	1	0	1	1	0	1	0
42572.jpg	1	1	0	0	1	0	0	1	0	1	0
42573.jpg	1	1	1	0	0	0	1	1	1	1	0
42574.jpg	0	0	1	1	1	1	1	0	0	1	0
42575.jpg	0	1	1	0	1	0	1	1	1	1	0
42576.jpg	1	1	1	1	1	1	1	0	1	1	0
42577.jpg	1	0	1	1	1	0	1	0	0	1	0
42578.jpg	1	1	0	0	1	0	1	1	0	1	0
42579.jpg	0	1	1	1	1	1	1	0	0	1	0
42580.jpg	1	1	1	0	1	0	1	1	0	0	1
42581.jpg	1	1	1	0	1	0	1	1	1	1	1
42582.jpg	0	1	0	1	1	0	0	0	0	1	0
42583.jpg	1	1	0	0	1	0	1	1	1	1	1
42584.jpg	0	1	1	0	1	0	1	1	1	1	0
42585.jpg	1	0	0	0	1	0	1	1	0	1	0
42586.jpg	1	1	0	1	0	0	0	1	1	1	0
42587.jpg	0	1	0	0	1	0	1	1	1	1	0
42588.jpg	1	1	1	1	1	1	1	1	1	1	1
42589.jpg	0	0	1	1	1	0	1	1	0	1	0
42590.jpg	1	1	0	1	1	1	0	1	0	1	0
42591.jpg	0	0	1	1	1	1	1	0	0	1	0
42592.jpg	0	1	0	1	1	1	1	1	0	1	0
42593.jpg	0	0	1	0	1	0	0	1	0	1	1
42594.jpg	1	0	0	0	1	0	1	1	1	1	0
42595.jpg	1	1	1	0	1	0	1	1	1	1	1
42596.jpg	1	1	0	0	1	0	1	1	0	1	0
42597.jpg	0	1	0	1	1	0	1	1	0	1	0
42598.jpg	1	1	0	1	1	1	1	1	0	1	0
42599.jpg	1	1	1	0	0	0	1	1	0	1	1
42600.jpg	1	0	0	1	1	1	0	1	0	0	0
42601.jpg	0	1	1	1	1	1	1	0	1	1	0
42602.jpg	0	1	0	0	1	0	1	1	1	1	0
42603.jpg	1	1	0	1	1	1	1	1	0	1	0
42604.jpg	0	0	0	1	1	0	1	0	1	1	0
42605.jpg	0	0	1	0	1	0	1	1	1	1	0
42606.jpg	1	0	1	1	1	1	1	1	0	1	0
42607.jpg	1	1	0	1	1	1	1	0	0	1	0
42608.jpg	0	0	1	0	1	0	1	1	0	0	1
42609.jpg	1	1	1	1	1	0	0	0	0	0	0
42610.jpg	1	0	1	0	1	0	1	0	0	1	1
42611.jpg	1	1	0	0	1	0	1	1	0	0	0
42612.jpg	0	1	1	1	1	0	0	0	0	1	0
42613.jpg	1	0	1	0	1	0	1	1	1	1	1
42614.jpg	0	1	0	0	1	0	1	0	1	1	0
42615.jpg	0	1	1	1	1	1	1	0	0	1	0
42616.jpg	1	1	1	0	1	0	1	1	0	1	0
42617.jpg	1	0	1	0	1	0	1	1	0	1	0
42618.jpg	0	1	1	1	0	0	1	0	0	0	0
42619.jpg	1	1	1	0	1	0	1	1	1	1	1
42620.jpg	0	1	1	1	1	1	1	0	0	1	0
42621.jpg	0	1	1	1	1	1	1	1	1	1	0
42622.jpg	0	1	1	0	1	0	1	1	0	1	1
42623.jpg	1	0	0	1	1	1	1	0	0	1	0
42624.jpg	0	1	1	0	0	0	1	1	1	1	0
42625.jpg	1	1	0	0	0	0	1	1	0	1	0
42626.jpg	1	0	0	0	1	0	0	1	0	1	0
42627.jpg	1	1	0	0	1	0	1	1	0	1	0
42628.jpg	0	1	1	1	1	0	1	0	0	1	0
42629.jpg	1	1	1	1	1	1	1	1	1	1	0
42630.jpg	0	1	1	0	1	0	1	1	0	1	1
42631.jpg	1	1	1	1	1	1	1	1	0	1	0
42632.jpg	0	0	1	1	1	0	1	1	0	0	0
42633.jpg	0	1	0	1	1	0	1	1	0	1	0
42634.jpg	1	0	1	0	1	0	1	1	0	1	1
42635.jpg	0	1	0	1	1	0	1	1	0	1	0
42636.jpg	1	1	0	1	1	1	1	1	0	1	0
42637.jpg	0	0	1	1	1	0	1	0	0	1	0
42638.jpg	1	1	0	0	0	0	1	1	1	1	0
42639.jpg	1	1	1	1	1	1	1	1	1	1	1
42640.jpg	0	1	1	0	1	0	0	0	0	1	0
42641.jpg	1	0	1	1	1	1	1	1	1	1	1
42642.jpg	1	1	0	1	1	0	1	0	0	1	0
42643.jpg	1	1	0	0	1	0	1	1	0	1	0
42644.jpg	1	1	1	0	1	0	1	1	1	1	1
42645.jpg	0	1	0	0	1	0	1	1	0	1	0
42646.jpg	0	1	1	1	1	0	1	0	0	1	0
42647.jpg	1	1	0	0	1	0	1	1	1	1	0
42648.jpg	1	1	0	0	1	0	1	1	1	1	0
42649.jpg	0	1	1	1	1	0	0	1	0	0	0
42650.jpg	1	1	1	1	0	0	1	1	0	1	0
42651.jpg	1	1	1	0	1	0	0	1	1	1	1
42652.jpg	0	0	0	1	1	0	0	0	0	1	0
42653.jpg	0	1	0	1	1	0	1	1	0	1	0
42654.jpg	0	0	0	1	1	0	0	0	0	1	0
42655.jpg	0	1	1	1	1	0	1	0	0	1	0
42656.jpg	1	1	0	0	1	0	1	1	0	1	0
42657.jpg	1	1	1	0	1	0	1	1	1	0	1
42658.jpg	1	1	1	1	1	1	1	0	0	1	0
42659.jpg	1	0	0	0	0	0	1	1	0	1	0
42660.jpg	0	1	1	1	1	1	1	1	1	1	0
42661.jpg	0	0	1	1	1	0	1	1	0	1	0
42662.jpg	1	1	1	0	1	0	1	1	1	0	1
42663.jpg	1	1	0	0	1	0	1	1	0	1	0
42664.jpg	1	1	0	0	0	0	1	1	0	1	1
42665.jpg	1	0	1	0	1	0	1	1	1	0	1
42666.jpg	1	1	0	1	1	0	1	1	0	1	0
42667.jpg	1	1	0	1	1	1	1	0	0	1	0
42668.jpg	0	1	0	1	1	0	1	0	0	1	0
42669.jpg	0	0	0	0	1	0	1	1	1	1	0
42670.jpg	1	1	0	0	1	0	1	1	0	1	0
42671.jpg	0	0	0	1	1	1	0	0	0	1	0
42672.jpg	0	0	1	0	1	0	1	1	0	1	1
42673.jpg	1	1	0	1	1	1	1	0	1	1	0
42674.jpg	0	1	1	1	1	1	1	0	0	1	0
42675.jpg	1	1	1	0	1	0	1	1	1	1	1
42676.jpg	1	1	1	1	1	1	1	1	1	1	0
42677.jpg	1	0	0	0	1	0	1	1	0	1	0
42678.jpg	1	0	0	1	1	1	1	1	1	1	0
42679.jpg	1	1	1	0	1	0	1	1	0	1	1
42680.jpg	0	1	1	1	0	0	1	1	0	1	1
42681.jpg	0	1	1	1	1	0	1	1	1	1	0
42682.jpg	1	0	1	0	1	0	1	0	0	1	1
42683.jpg	0	0	1	0	1	0	1	1	1	1	1
42684.jpg	0	1	1	1	1	0	1	1	0	0	0
42685.jpg	1	1	0	0	1	0	1	1	0	1	0
42686.jpg	1	1	0	0	1	0	1	1	0	1	0
42687.jpg	0	1	0	0	1	0	0	1	1	1	0
42688.jpg	1	1	1	0	1	0	1	1	1	0	1
42689.jpg	1	0	0	0	1	0	1	0	0	1	1
42690.jpg	1	1	1	0	1	0	1	1	0	1	0
42691.jpg	1	1	0	0	1	0	1	1	0	1	0
42692.jpg	0	1	0	1	1	1	1	1	0	1	0
42693.jpg	1	0	1	0	1	0	1	0	0	1	0
42694.jpg	1	1	1	0	1	0	1	1	1	1	1
42695.jpg	0	1	0	1	1	0	1	0	0	1	0
42696.jpg	0	1	1	0	1	0	1	1	0	1	0
42697.jpg	0	0	1	1	1	0	1	0	0	1	0
42698.jpg	1	0	0	0	1	0	1	1	0	1	1
42699.jpg	1	1	1	0	1	0	1	1	1	1	0
42700.jpg	0	1	0	0	1	0	1	0	0	1	0
42701.jpg	1	0	1	1	1	1	1	0	0	1	0
42702.jpg	1	0	0	1	1	0	1	0	0	0	0
42703.jpg	1	1	1	0	1	0	1	1	0	1	1
42704.jpg	1	1	1	1	0	1	1	1	1	1	0
42705.jpg	0	1	0	0	1	0	1	1	0	1	0
42706.jpg	1	1	1	1	1	1	1	0	1	1	1
42707.jpg	0	0	0	0	1	0	1	1	0	1	0
42708.jpg	0	1	1	1	1	0	1	0	0	0	0
42709.jpg	1	0	0	1	0	1	1	1	1	1	0
42710.jpg	1	0	0	1	1	0	1	0	1	1	0
42711.jpg	1	1	0	1	1	0	0	0	0	0	0
42712.jpg	0	1	1	1	1	1	0	0	0	1	0
42713.jpg	1	1	1	0	1	0	1	1	0	1	1
42714.jpg	1	0	1	0	1	0	1	1	0	1	0
42715.jpg	1	0	1	0	1	0	0	1	0	1	0
42716.jpg	1	0	1	0	1	0	1	1	0	1	1
42717.jpg	1	1	1	1	1	0	1	1	0	0	0
42718.jpg	0	1	1	1	1	0	0	1	0	1	0
42719.jpg	0	1	1	1	1	1	1	0	1	1	0
42720.jpg	0	1	1	1	1	1	0	0	1	0	0
42721.jpg	1	1	0	0	1	0	1	1	0	0	0
42722.jpg	0	1	0	1	1	0	0	1	0	1	0
42723.jpg	1	0	0	0	1	0	1	1	0	0	0
42724.jpg	0	1	0	1	1	1	1	0	0	1	0
42725.jpg	0	1	0	1	1	1	1	1	1	1	0
42726.jpg	1	0	1	1	1	1	1	0	0	1	0
42727.jpg	0	1	0	1	1	1	0	1	0	0	0
42728.jpg	1	1	1	0	1	0	1	0	0	1	1
42729.jpg	0	1	0	1	1	1	1	1	1	1	0
42730.jpg	1	1	0	0	0	0	0	1	0	0	0
42731.jpg	0	1	0	1	1	0	1	0	1	1	0
42732.jpg	1	1	1	0	1	0	1	1	0	1	0
42733.jpg	0	1	0	0	1	0	1	1	1	1	0
42734.jpg	1	1	1	1	1	1	1	0	0	1	0
42735.jpg	1	0	1	0	1	0	1	1	0	1	1
42736.jpg	0	1	1	0	1	0	1	1	1	1	1
42737.jpg	1	1	0	1	1	0	0	0	0	1	0
42738.jpg	0	0	1	1	1	0	1	0	0	1	0
42739.jpg	1	1	0	1	0	1	1	1	0	1	0
42740.jpg	0	0	0	0	1	0	1	1	1	1	0
42741.jpg	0	1	0	1	1	0	0	0	0	1	0
42742.jpg	1	1	1	0	1	0	1	1	0	1	1
